index,date,open,high,low,close,volume
0,2020/10/08 10:26:00,632.1,632.1,632.1,632.1,55.0
1,2020/10/08 11:12:00,638.7,638.7,638.7,638.7,109.0
2,2020/10/08 11:13:00,638.95,638.95,638.95,638.95,45.0
3,2020/10/08 11:25:00,633.05,633.05,633.05,633.05,18.0
4,2020/10/08 11:40:00,632.95,632.95,632.95,632.95,1.0
5,2020/10/08 11:58:00,632.0,632.0,632.0,632.0,516.0
6,2020/10/08 12:18:00,632.0,632.0,631.95,632.0,157.0
7,2020/10/08 12:21:00,632.0,632.0,631.0,631.0,253.0
8,2020/10/08 12:22:00,630.0,630.0,630.0,630.0,11.0
9,2020/10/08 12:32:00,631.0,631.0,631.0,631.0,35.0
10,2020/10/08 12:33:00,631.6,631.7,631.6,631.7,67.0
11,2020/10/08 12:35:00,631.8,632.95,631.8,632.95,100.0
12,2020/10/08 12:37:00,633.5,634.5,633.5,634.5,19.0
13,2020/10/08 13:16:00,633.5,633.5,633.5,633.5,9.0
14,2020/10/08 13:22:00,637.0,637.0,637.0,637.0,36.0
15,2020/10/08 13:23:00,637.45,637.45,637.45,637.45,79.0
16,2020/10/08 13:24:00,639.0,639.0,639.0,639.0,51.0
17,2020/10/08 13:25:00,639.4,639.4,639.4,639.4,1.0
18,2020/10/08 13:30:00,639.0,639.0,639.0,639.0,260.0
19,2020/10/08 14:03:00,639.0,639.0,639.0,639.0,99.0
20,2020/10/08 14:09:00,634.7,634.7,634.7,634.7,34.0
21,2020/10/08 14:14:00,634.0,634.0,634.0,634.0,34.0
22,2020/10/08 14:18:00,631.0,631.0,631.0,631.0,572.0
23,2020/10/08 14:24:00,630.75,630.75,630.75,630.75,14.0
24,2020/10/08 14:31:00,630.0,630.0,630.0,630.0,1.0
25,2020/10/08 14:33:00,628.8,628.8,628.0,628.0,77.0
26,2020/10/08 14:37:00,629.65,629.65,629.65,629.65,15.0
27,2020/10/08 14:39:00,630.0,630.0,630.0,630.0,191.0
28,2020/10/08 14:42:00,630.4,630.4,630.4,630.4,42.0
29,2020/10/08 14:52:00,628.0,628.05,628.0,628.05,52.0
30,2020/10/08 14:53:00,627.65,627.65,627.5,627.5,11.0
31,2020/10/08 14:55:00,629.35,629.35,629.35,629.35,100.0
32,2020/10/08 15:04:00,629.95,629.95,629.95,629.95,87.0
33,2020/10/08 15:05:00,630.5,630.5,630.5,630.5,132.0
34,2020/10/08 15:12:00,630.0,630.0,628.35,628.35,64.0
35,2020/10/08 15:15:00,630.15,630.15,630.15,630.15,25.0
36,2020/10/08 15:17:00,628.55,628.55,628.55,628.55,8.0
37,2020/10/08 15:21:00,633.45,633.65,633.45,633.65,23.0
38,2020/10/08 15:26:00,638.0,638.0,638.0,638.0,37.0
39,2020/10/08 15:29:00,637.0,637.0,637.0,637.0,24.0
