index,date,open,high,low,close,volume
0,2020/12/17 15:25:00,170.8,171.05,170.8,171.05,2169.0
1,2020/12/17 15:26:00,171.1,171.9,171.1,171.6,10581.0
2,2020/12/17 15:27:00,171.7,171.7,171.25,171.25,1433.0
3,2020/12/17 15:28:00,171.25,171.6,171.2,171.6,3506.0
4,2020/12/17 15:29:00,171.6,171.7,171.5,171.5,6938.0
5,2020/12/17 15:40:00,171.15,171.5,171.15,171.5,100.0
6,2020/12/17 15:43:00,171.15,171.5,171.15,171.5,1534.0
7,2020/12/17 15:44:00,171.15,171.5,171.15,171.5,3500.0
8,2020/12/17 15:46:00,171.15,171.5,171.15,171.15,1759.0
9,2020/12/17 15:49:00,171.15,171.15,171.15,171.15,10.0
10,2020/12/17 15:56:00,171.15,171.15,171.15,171.15,15.0
11,2020/12/17 15:57:00,171.15,171.15,171.15,171.15,6.0
12,2020/12/18 09:07:00,171.75,171.75,171.75,171.75,443.0
13,2020/12/18 09:15:00,171.7,171.7,171.2,171.45,1656.0
14,2020/12/18 09:16:00,171.15,171.4,171.15,171.15,1529.0
15,2020/12/18 09:17:00,171.45,171.45,171.4,171.4,700.0
16,2020/12/18 09:18:00,171.0,171.3,170.85,171.3,3215.0
17,2020/12/18 09:19:00,171.2,171.4,170.7,170.9,2685.0
18,2020/12/18 09:20:00,170.85,170.85,170.3,170.45,1627.0
19,2020/12/18 09:21:00,170.25,170.5,170.2,170.2,1665.0
20,2020/12/18 09:22:00,170.0,170.05,170.0,170.0,3462.0
21,2020/12/18 09:23:00,170.0,170.35,170.0,170.35,983.0
22,2020/12/18 09:24:00,170.0,170.35,169.8,169.8,4392.0
23,2020/12/18 09:25:00,169.65,169.85,169.55,169.85,548.0
24,2020/12/18 09:26:00,169.85,169.85,169.6,169.6,793.0
25,2020/12/18 09:27:00,169.8,169.85,169.65,169.85,510.0
26,2020/12/18 09:28:00,169.85,169.85,169.6,169.8,1328.0
27,2020/12/18 09:29:00,169.8,169.9,169.75,169.75,692.0
28,2020/12/18 09:30:00,169.75,169.75,169.75,169.75,271.0
29,2020/12/18 09:31:00,169.75,169.9,169.75,169.9,1179.0
30,2020/12/18 09:32:00,169.8,170.0,169.8,169.8,1061.0
31,2020/12/18 09:33:00,169.9,169.9,169.6,169.6,2417.0
32,2020/12/18 09:34:00,169.6,169.75,169.6,169.6,382.0
33,2020/12/18 09:35:00,169.6,169.6,169.2,169.2,5709.0
34,2020/12/18 09:36:00,169.25,169.45,169.2,169.3,260.0
35,2020/12/18 09:37:00,169.3,169.3,169.25,169.3,930.0
36,2020/12/18 09:38:00,169.25,169.25,168.8,168.9,14922.0
37,2020/12/18 09:39:00,169.0,169.0,168.6,168.7,748.0
38,2020/12/18 09:40:00,168.6,168.7,168.6,168.7,1052.0
39,2020/12/18 09:41:00,168.75,169.0,168.75,169.0,1473.0
40,2020/12/18 09:42:00,168.95,168.95,168.9,168.95,1397.0
41,2020/12/18 09:43:00,169.1,169.35,168.95,169.35,317.0
42,2020/12/18 09:44:00,169.0,169.2,169.0,169.15,2021.0
43,2020/12/18 09:45:00,169.0,169.15,169.0,169.0,575.0
44,2020/12/18 09:46:00,169.0,169.7,169.0,169.55,8612.0
45,2020/12/18 09:47:00,169.55,169.75,169.35,169.75,3255.0
46,2020/12/18 09:48:00,169.55,169.85,169.5,169.5,3906.0
