index,date,open,high,low,close,volume
0,2020/11/11 12:39:00,49.7,49.7,49.7,49.7,57.0
1,2020/11/11 12:40:00,49.85,49.85,49.85,49.85,25.0
2,2020/11/11 12:48:00,49.85,49.85,49.85,49.85,10.0
3,2020/11/11 13:00:00,49.8,49.8,49.8,49.8,2.0
4,2020/11/11 13:13:00,49.7,49.7,49.7,49.7,3.0
5,2020/11/11 13:21:00,49.6,49.6,49.6,49.6,92.0
6,2020/11/11 13:28:00,49.2,49.2,49.2,49.2,1000.0
7,2020/11/11 13:56:00,49.75,49.75,49.75,49.75,1.0
8,2020/11/11 14:38:00,49.2,49.2,49.2,49.2,40.0
9,2020/11/11 14:39:00,49.2,49.2,49.2,49.2,664.0
10,2020/11/11 14:40:00,49.1,49.2,49.1,49.2,70.0
11,2020/11/11 14:44:00,49.7,49.7,49.7,49.7,10.0
12,2020/11/11 14:56:00,49.4,49.4,49.4,49.4,20.0
13,2020/11/11 14:57:00,49.1,49.1,49.1,49.1,180.0
14,2020/11/11 14:58:00,49.1,49.1,49.1,49.1,25.0
15,2020/11/11 14:59:00,49.65,49.65,49.65,49.65,1.0
16,2020/11/11 15:00:00,49.6,49.6,49.6,49.6,70.0
17,2020/11/11 15:09:00,49.5,49.5,49.5,49.5,25.0
18,2020/11/11 15:12:00,49.15,49.15,49.1,49.1,225.0
19,2020/11/11 15:14:00,49.1,49.1,49.1,49.1,200.0
20,2020/11/11 15:15:00,49.1,49.1,49.1,49.1,125.0
21,2020/11/11 15:19:00,49.1,49.1,49.1,49.1,3.0
22,2020/11/11 15:21:00,49.35,49.35,49.35,49.35,1.0
23,2020/11/11 15:23:00,49.25,49.25,49.05,49.05,320.0
24,2020/11/11 15:24:00,49.3,49.3,49.3,49.3,50.0
25,2020/11/11 15:27:00,49.1,49.3,49.1,49.3,98.0
26,2020/11/11 15:28:00,49.1,49.1,49.1,49.1,40.0
27,2020/11/11 15:29:00,49.1,49.1,49.1,49.1,163.0
28,2020/11/12 09:07:00,50.75,50.75,50.75,50.75,70.0
29,2020/11/12 09:15:00,50.75,50.75,49.3,49.3,80.0
30,2020/11/12 09:25:00,50.2,50.2,49.4,49.4,201.0
31,2020/11/12 09:31:00,49.9,49.9,49.85,49.85,20.0
32,2020/11/12 09:33:00,49.85,49.85,49.85,49.85,30.0
33,2020/11/12 09:39:00,49.85,49.85,49.85,49.85,219.0
34,2020/11/12 09:43:00,49.45,49.45,49.45,49.45,1.0
35,2020/11/12 09:49:00,50.25,50.25,50.25,50.25,2.0
36,2020/11/12 09:52:00,49.6,49.6,49.6,49.6,1.0
37,2020/11/12 09:53:00,49.6,49.6,49.55,49.55,65.0
38,2020/11/12 09:57:00,49.55,49.55,49.55,49.55,200.0
39,2020/11/12 10:01:00,49.55,49.55,49.55,49.55,35.0
40,2020/11/12 10:03:00,50.05,50.05,50.05,50.05,7.0
41,2020/11/12 10:04:00,50.0,50.0,50.0,50.0,100.0
42,2020/11/12 10:08:00,49.6,49.6,49.6,49.6,1.0
43,2020/11/12 10:20:00,49.95,49.95,49.6,49.6,501.0
44,2020/11/12 10:22:00,49.9,49.9,49.9,49.9,1.0
45,2020/11/12 10:30:00,49.9,49.9,49.9,49.9,2.0
46,2020/11/12 10:37:00,49.65,49.65,49.65,49.65,1.0
47,2020/11/12 10:38:00,49.9,49.9,49.9,49.9,1.0
48,2020/11/12 10:39:00,49.7,49.9,49.7,49.9,2.0
49,2020/11/12 10:50:00,50.7,50.7,50.7,50.7,500.0
50,2020/11/12 10:55:00,50.15,50.15,50.1,50.1,72.0
51,2020/11/12 11:06:00,50.45,50.45,50.45,50.45,2.0
52,2020/11/12 11:08:00,50.45,50.45,50.45,50.45,1.0
53,2020/11/12 11:16:00,50.0,50.0,50.0,50.0,531.0
54,2020/11/12 11:26:00,49.55,49.55,49.55,49.55,400.0
55,2020/11/12 11:28:00,49.95,49.95,49.95,49.95,1.0
56,2020/11/12 11:29:00,49.95,49.95,49.95,49.95,10.0
57,2020/11/12 11:34:00,49.95,49.95,49.95,49.95,10.0
58,2020/11/12 11:37:00,49.9,49.9,49.9,49.9,1.0
59,2020/11/12 11:49:00,49.4,49.4,49.4,49.4,319.0
60,2020/11/12 11:52:00,49.35,49.35,49.35,49.35,135.0
61,2020/11/12 12:11:00,49.5,49.5,49.5,49.5,60.0
62,2020/11/12 12:12:00,49.9,49.9,49.9,49.9,50.0
63,2020/11/12 12:26:00,49.9,49.9,49.9,49.9,150.0
64,2020/11/12 12:28:00,49.85,49.85,49.85,49.85,1.0
65,2020/11/12 12:30:00,49.9,49.9,49.9,49.9,100.0
66,2020/11/12 12:31:00,50.25,50.25,50.25,50.25,200.0
67,2020/11/12 12:38:00,50.2,50.2,50.2,50.2,10.0
68,2020/11/12 13:06:00,50.1,50.1,50.1,50.1,12.0
69,2020/11/12 13:07:00,50.05,50.05,50.05,50.05,8.0
70,2020/11/12 13:09:00,50.05,50.05,50.05,50.05,500.0
71,2020/11/12 13:18:00,49.7,49.7,49.7,49.7,100.0
72,2020/11/12 13:22:00,50.0,50.05,50.0,50.05,197.0
73,2020/11/12 13:31:00,50.2,50.2,50.2,50.2,100.0
74,2020/11/12 13:32:00,50.25,50.25,50.25,50.25,63.0
75,2020/11/12 13:33:00,49.65,49.65,49.65,49.65,3.0
76,2020/11/12 13:44:00,49.65,49.65,49.65,49.65,15.0
77,2020/11/12 14:08:00,50.1,50.25,50.1,50.25,150.0
78,2020/11/12 14:10:00,50.25,50.25,50.25,50.25,100.0
79,2020/11/12 14:35:00,50.25,50.4,50.25,50.4,210.0
80,2020/11/12 14:42:00,49.7,49.7,49.7,49.7,200.0
81,2020/11/12 15:01:00,50.2,50.2,50.2,50.2,40.0
82,2020/11/12 15:02:00,50.35,50.35,50.35,50.35,10.0
83,2020/11/12 15:03:00,50.4,50.4,50.4,50.4,10.0
84,2020/11/12 15:05:00,50.4,50.4,50.4,50.4,10.0
85,2020/11/12 15:06:00,50.2,50.2,50.2,50.2,100.0
86,2020/11/12 15:07:00,50.2,50.2,50.2,50.2,50.0
87,2020/11/12 15:11:00,50.35,50.35,50.35,50.35,60.0
88,2020/11/12 15:14:00,50.2,50.2,50.2,50.2,50.0
89,2020/11/12 15:17:00,49.75,49.75,49.75,49.75,100.0
90,2020/11/12 15:23:00,49.9,49.9,49.85,49.85,150.0
91,2020/11/12 15:24:00,50.35,50.35,50.35,50.35,154.0
92,2020/11/12 15:25:00,50.35,50.35,50.35,50.35,1.0
93,2020/11/12 15:29:00,50.4,50.4,50.4,50.4,74.0
94,2020/11/13 09:07:00,49.1,49.1,49.1,49.1,450.0
95,2020/11/13 09:15:00,49.1,50.6,49.1,50.6,100.0
96,2020/11/13 09:20:00,50.5,50.5,50.5,50.5,100.0
97,2020/11/13 09:21:00,50.15,50.15,50.15,50.15,70.0
98,2020/11/13 09:28:00,50.25,50.3,50.15,50.15,366.0
99,2020/11/13 09:30:00,50.15,50.15,50.15,50.15,300.0
100,2020/11/13 09:33:00,50.5,50.5,50.5,50.5,20.0
101,2020/11/13 09:49:00,50.45,50.45,50.45,50.45,8.0
102,2020/11/13 09:53:00,50.3,50.3,50.15,50.15,702.0
103,2020/11/13 10:10:00,49.6,49.6,49.6,49.6,200.0
104,2020/11/13 10:17:00,49.5,49.5,49.5,49.5,7.0
105,2020/11/13 10:25:00,50.05,50.05,50.05,50.05,1.0
106,2020/11/13 10:45:00,49.95,49.95,49.95,49.95,1.0
107,2020/11/13 10:50:00,49.55,49.55,49.55,49.55,92.0
108,2020/11/13 11:00:00,49.6,49.6,49.6,49.6,112.0
109,2020/11/13 11:04:00,50.35,50.35,50.35,50.35,200.0
110,2020/11/13 11:05:00,49.4,49.4,49.4,49.4,200.0
111,2020/11/13 11:08:00,49.45,49.45,49.45,49.45,45.0
112,2020/11/13 11:20:00,49.85,49.85,49.85,49.85,10.0
113,2020/11/13 11:21:00,48.5,48.5,48.5,48.5,1591.0
114,2020/11/13 11:22:00,48.9,49.9,48.85,49.9,41.0
115,2020/11/13 11:24:00,49.15,49.15,49.15,49.15,1.0
116,2020/11/13 11:26:00,49.1,49.1,49.05,49.05,158.0
117,2020/11/13 11:27:00,48.2,48.2,48.2,48.2,421.0
118,2020/11/13 11:28:00,48.35,48.95,48.35,48.35,46.0
119,2020/11/13 11:29:00,48.35,48.35,48.35,48.35,12.0
120,2020/11/13 11:32:00,49.35,49.35,49.35,49.35,600.0
121,2020/11/13 11:33:00,48.8,49.3,48.8,49.3,48.0
122,2020/11/13 11:34:00,49.3,49.3,49.3,49.3,15.0
123,2020/11/13 11:45:00,49.25,49.25,49.25,49.25,500.0
124,2020/11/13 11:47:00,49.25,49.25,49.25,49.25,500.0
125,2020/11/13 11:49:00,49.25,49.25,49.25,49.25,2.0
126,2020/11/13 11:50:00,49.25,49.25,49.25,49.25,2.0
127,2020/11/13 11:51:00,48.75,48.75,48.75,48.75,120.0
128,2020/11/13 11:59:00,49.2,49.2,49.2,49.2,1.0
129,2020/11/13 12:05:00,49.2,49.2,49.2,49.2,1.0
130,2020/11/13 12:11:00,49.0,49.0,49.0,49.0,63.0
131,2020/11/13 12:13:00,49.2,49.2,49.2,49.2,20.0
